Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,66.184,66.184,screen dim,23.8021622608
0,66.184,66.184,wifi running,0.8880145542400001
0.0,8.360258999997313,8.360258999997313,core 0 cpu_idle start,0.12424180899896009
8.360258999997313,20.353324999996403,11.99306599999909,core 0 cpu_idle,0.1782289538259865
20.353324999996403,20.353437999998278,0.00011300000187475234,core 0 cpu_frequency,4.442929553711437e-05
20.353437999998278,60.57938699999795,40.22594899999967,core 0 cpu_idle,0.5977978280889953
60.57938699999795,60.57956199999899,0.00017500000103609636,core 0 cpu_frequency,6.880643040737195e-05
60.57956199999899,61.34351799999786,0.7639559999988705,core 0 cpu_idle,0.011353150115983217
61.34351799999786,61.343567999996594,4.999999873689376e-05,core 0 cpu_frequency,1.965897950337239e-05
61.343567999996594,61.64600799999971,0.30244000000311644,core 0 cpu_idle,0.0044945608400463145
61.64600799999971,61.64601699999912,8.999999408842996e-06,core 0 cpu_frequency,3.538616167569125e-06
61.64601699999912,61.84698099999878,0.20096399999965797,core 0 cpu_idle,0.0029865260039949174
61.84698099999878,61.84708399999727,0.00010299999848939478,core 0 cpu_frequency,4.049749820606084e-05
61.84708399999727,70.71205499999996,8.864971000002697,core 0 cpu_idle,0.1317423340310401
70.71205499999996,70.71227699999872,0.00022199999875738285,core 0 cpu_frequency,8.728587071142828e-05
70.71227699999872,71.24799999999959,0.5357230000008713,core 0 cpu_idle,0.007961379503012948
0.0,8.35663299999942,8.35663299999942,core 1 cpu_idle start,0.12418792301299139
8.35663299999942,20.353338999997504,11.996705999998085,core 1 cpu_idle,0.17828304786597157
20.353338999997504,20.353433999996923,9.499999941908754e-05,core 1 cpu_frequency,3.735206177159707e-05
20.353433999996923,60.57941299999948,40.22597900000255,core 1 cpu_idle,0.5977982739190381
60.57941299999948,60.580339999996795,0.0009269999973184895,core 1 cpu_frequency,0.0003644774881456847
60.580339999996795,61.34353099999862,0.7631910000018252,core 1 cpu_idle,0.011341781451027126
61.34353099999862,61.344403999999486,0.0008730000008654315,core 1 cpu_frequency,0.00034324579114027
61.344403999999486,61.646027999999205,0.30162399999971967,core 1 cpu_idle,0.004482434263995835
61.646027999999205,61.64612699999998,9.900000077323057e-05,core 1 cpu_frequency,3.8924780704018484e-05
61.64612699999998,61.84699499999988,0.20086799999990035,core 1 cpu_idle,0.0029850993479985195
61.84699499999988,61.84728299999915,0.0002879999992728699,core 1 cpu_frequency,0.00011323572451410727
61.84728299999915,70.7120849999992,8.864802000000054,core 1 cpu_idle,0.13173982252200084
70.7120849999992,70.71508399999948,0.0029990000002726447,core 1 cpu_frequency,0.0011791456205071983
70.71508399999948,71.24799999999959,0.5329160000001139,core 1 cpu_idle,0.007919664676001694
0.0,8.35842699999921,8.35842699999921,core 2 cpu_idle start,0.12421458364698829
8.35842699999921,20.353344999999536,11.994918000000325,core 2 cpu_idle,0.17825647639800488
20.353344999999536,20.353480999998283,0.0001359999987471383,core 2 cpu_frequency,5.347242510740034e-05
20.353480999998283,60.57942399999956,40.22594300000128,core 2 cpu_idle,0.5977977389230191
60.57942399999956,60.579530999999406,0.00010699999984353781,core 2 cpu_frequency,4.207021713848225e-05
60.579530999999406,61.34353699999701,0.7640059999976074,core 2 cpu_idle,0.011353893165964446
61.34353699999701,61.34433799999897,0.0008010000019567087,core 2 cpu_frequency,0.00031493686036933793
61.34433799999897,61.646036999998614,0.301698999999644,core 2 cpu_idle,0.00448354883899471
61.646036999998614,61.64620999999897,0.00017300000035902485,core 2 cpu_frequency,6.802007094116125e-05
61.64620999999897,61.846999999997934,0.2007899999989604,core 2 cpu_idle,0.002983940189984551
61.846999999997934,61.847351999997045,0.00035199999911128543,core 2 cpu_frequency,0.00013839921885057556
61.847351999997045,70.71209499999895,8.864743000001909,core 2 cpu_idle,0.13173894572302838
70.71209499999895,70.71234099999856,0.0002459999996062834,core 2 cpu_frequency,9.672218144519864e-05
70.71234099999856,71.24799999999959,0.5356590000010328,core 2 cpu_idle,0.00796042839901535
0.0,8.356448999998975,8.356448999998975,core 3 cpu_idle start,0.12418518858898478
8.356448999998975,20.35334999999759,11.996900999998616,core 3 cpu_idle,0.17828594576097945
20.35334999999759,20.355555999998614,0.002206000001024222,core 3 cpu_frequency,0.0008673541980027031
20.355555999998614,60.57943399999931,40.223878000000695,core 3 cpu_idle,0.5977670509580104
60.57943399999931,60.64449099999911,0.06505699999979697,core 3 cpu_frequency,0.025579085237120172
60.64449099999911,61.343541999998706,0.6990509999995993,core 3 cpu_idle,0.010388596910994048
61.343541999998706,61.34358799999973,4.600000102072954e-05,core 3 cpu_frequency,1.808626200133003e-05
61.34358799999973,61.646043999997346,0.3024559999976191,core 3 cpu_idle,0.004494798615964618
61.646043999997346,61.64606399999684,1.9999999494757503e-05,core 3 cpu_frequency,7.863591801348956e-06
61.64606399999684,61.847004999999626,0.20094100000278559,core 3 cpu_idle,0.0029861842010413973
61.847004999999626,61.84725999999864,0.0002549999990151264,core 3 cpu_frequency,0.00010026079761276778
61.84725999999864,70.7121049999987,8.86484500000006,core 3 cpu_idle,0.1317404615450009
70.7121049999987,70.73710199999914,0.024997000000439584,core 3 cpu_frequency,0.009828310461372834
70.73710199999914,71.24799999999959,0.5108980000004522,core 3 cpu_idle,0.007592455178006721
0.0,8.41718999999648,8.41718999999648,core 4 cpu_idle start,0.12508786058994772
8.41718999999648,20.353354999999283,11.936165000002802,core 4 cpu_idle,0.17738334806504166
20.353354999999283,23.27660499999911,2.9232499999998254,core 4 cpu_frequency,1.1493622656999312
23.27660499999911,60.57944299999872,37.30283799999961,core 4 cpu_idle,0.5543574755179943
60.57944299999872,60.65528899999845,0.07584599999972852,core 4 cpu_frequency,0.029821099941493255
60.65528899999845,61.34354699999676,0.6882579999983136,core 4 cpu_idle,0.010228202137974941
61.34354699999676,61.38090299999749,0.03735600000072736,core 4 cpu_frequency,0.014687617137885982
61.38090299999749,61.646051999996416,0.26514899999892805,core 4 cpu_idle,0.00394037928898407
61.646051999996416,61.84701099999802,0.20095900000160327,core 4 cpu_frequency,0.07901297923703036
61.84701099999802,62.41718999999648,0.5701789999984612,core 4 cpu_frequency,0.22418275114779496
62.41718999999648,70.71211499999845,8.294925000001967,core 4 cpu_idle,0.12327088042502926
70.71211499999845,70.77275299999746,0.060637999999016756,core 4 cpu_frequency,0.023841624584413405
70.77275299999746,71.24799999999959,0.4752470000021276,core 4 cpu_idle,0.007062645667031619
0.0,8.40442599999733,8.40442599999733,core 5 cpu_idle start,0.12489817478596033
8.40442599999733,20.353359999997338,11.948934000000008,core 5 cpu_idle,0.17757310817400015
20.353359999997338,23.318648999997095,2.965288999999757,core 5 cpu_frequency,1.1658911429043044
23.318648999997095,60.579452999998466,37.26080400000137,core 5 cpu_idle,0.5537328082440205
60.579452999998466,60.60128099999929,0.021828000000823522,core 5 cpu_frequency,0.008582324309123791
60.60128099999929,61.34355199999845,0.7422709999991639,core 5 cpu_idle,0.011030889330987576
61.34355199999845,61.374118999996426,0.030566999997972744,core 5 cpu_frequency,0.012018320832402923
61.374118999996426,61.64606099999946,0.2719420000030368,core 5 cpu_idle,0.00404133006204513
61.64606099999946,61.84701699999641,0.20095599999694969,core 5 cpu_frequency,0.07901179969640067
61.84701699999641,62.40445899999759,0.5574420000011742,core 5 cpu_frequency,0.21917482258366164
62.40445899999759,70.71212399999786,8.30766500000027,core 5 cpu_idle,0.12346020956500403
70.71212399999786,70.81726199999684,0.10513799999898765,core 5 cpu_frequency,0.04133811678440196
70.81726199999684,71.24799999999959,0.43073800000274787,core 5 cpu_idle,0.006401197418040837
0.0,8.360814999996364,8.360814999996364,core 6 cpu_idle start,0.124250071714946
8.360814999996364,71.24799999999959,62.88718500000323,core 6 cpu_idle,0.9345664562850482
0.0,8.380731999997806,8.380731999997806,core 7 cpu_idle start,0.12454605825196742
8.380731999997806,71.24799999999959,62.867268000001786,core 7 cpu_idle,0.9342704697480267
