Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,66.267,66.267,screen dim,23.882527399499995
0,66.267,66.267,wifi running,0.8910128285999999
0.0,9.348862999999255,9.348862999999255,core 0 cpu_idle start,0.1392279422274889
9.348862999999255,13.901986999997462,4.553123999998206,core 0 cpu_idle,0.06780739916997329
13.901986999997462,13.902155999996467,0.00016899999900488183,core 0 cpu_frequency,6.65881966079105e-05
13.902155999996467,26.685294999999314,12.783139000002848,core 0 cpu_idle,0.19037289755754241
26.685294999999314,26.68542499999603,0.00012999999671592377,core 0 cpu_frequency,5.122168870603127e-05
26.68542499999603,29.78265399999873,3.0972290000026987,core 0 cpu_idle,0.04612548288254019
29.78265399999873,29.78295199999775,0.00029799999902024865,core 0 cpu_frequency,0.00011741587361396521
29.78295199999775,29.904107999998814,0.12115600000106497,core 0 cpu_idle,0.00180431573001586
29.904107999998814,29.904226999999082,0.00011900000026798807,core 0 cpu_frequency,4.688754710559078e-05
29.904226999999082,71.05699999999706,41.15277299999798,core 0 cpu_idle,0.6128676719024698
0.0,9.348886999996466,9.348886999996466,core 1 cpu_idle start,0.13922829964744737
9.348886999996466,13.90201099999831,4.553124000001844,core 1 cpu_idle,0.06780739917002747
13.90201099999831,13.988556999996945,0.08654599999863422,core 1 cpu_frequency,0.03410024909746186
13.988556999996945,26.685311999997793,12.696755000000849,core 1 cpu_idle,0.18908642383751265
26.685311999997793,26.686744999999064,0.0014330000012705568,core 1 cpu_frequency,0.0005646206295006159
26.686744999999064,29.78267899999628,3.0959339999972144,core 1 cpu_idle,0.046106197094958515
29.78267899999628,29.78316999999879,0.0004910000025120098,core 1 cpu_frequency,0.0001934603839897645
29.78316999999879,29.904121999996278,0.12095199999748729,core 1 cpu_idle,0.0018012776599625794
29.904121999996278,30.067267999998876,0.16314600000259816,core 1 cpu_frequency,0.0642816448990237
30.067267999998876,71.05699999999706,40.989731999998185,core 1 cpu_idle,0.610439583809973
0.0,9.350093999997625,9.350093999997625,core 2 cpu_idle start,0.13924627489496463
9.350093999997625,13.902020999998058,4.551927000000433,core 2 cpu_idle,0.06778957284750645
13.902020999998058,13.902142999999342,0.00012200000128359534,core 2 cpu_frequency,4.806958650575324e-05
13.902142999999342,26.685319999996864,12.783176999997522,core 2 cpu_idle,0.1903734634724631
26.685319999996864,26.6854179999973,9.800000043469481e-05,core 2 cpu_frequency,3.86132741712754e-05
26.6854179999973,29.782687999999325,3.097270000002027,core 2 cpu_idle,0.04612609347503018
29.782687999999325,29.78282499999841,0.00013699999908567406,core 2 cpu_frequency,5.397978063974369e-05
29.78282499999841,29.90412699999797,0.12130199999955948,core 2 cpu_idle,0.0018064900349934396
29.90412699999797,29.90422199999739,9.499999941908754e-05,core 2 cpu_frequency,3.743123477111294e-05
29.90422199999739,71.05699999999706,41.15277799999967,core 2 cpu_idle,0.6128677463649951
0.0,9.348972999996477,9.348972999996477,core 3 cpu_idle start,0.1392295804024475
9.348972999996477,13.902030999997805,4.553058000001329,core 3 cpu_idle,0.06780641626501979
13.902030999997805,13.90494299999773,0.0029119999999238644,core 3 cpu_frequency,0.0011473658559700015
13.90494299999773,26.685327999995934,12.780384999998205,core 3 cpu_idle,0.19033188361247325
26.685327999995934,26.687840999999025,0.0025130000030912925,core 3 cpu_frequency,0.0009901546702180094
26.687840999999025,29.782697999999073,3.0948570000000473,core 3 cpu_idle,0.0460901578725007
29.782697999999073,29.78293499999927,0.00023700000019744039,core 3 cpu_frequency,9.338108107779406e-05
29.78293499999927,29.904131999996025,0.12119699999675504,core 3 cpu_idle,0.0018049263224516744
29.904131999996025,29.904636999996,0.0005049999999755528,core 3 cpu_frequency,0.00019897656499036744
29.904636999996,71.05699999999706,41.15236300000106,core 3 cpu_idle,0.6128615659775157
0.0,9.353156999997736,9.353156999997736,core 4 cpu_idle start,0.13929189062246627
9.353156999997736,13.90204299999823,4.548886000000493,core 4 cpu_idle,0.06774428475500735
13.90204299999823,14.200338999999076,0.2982960000008461,core 4 cpu_frequency,0.11753250184833336
14.200338999999076,26.685335999998642,12.484996999999566,core 4 cpu_idle,0.18593281782249355
26.685335999998642,27.023628999999346,0.3382930000007036,core 4 cpu_frequency,0.13329183980927722
27.023628999999346,29.78270799999882,2.759078999999474,core 4 cpu_idle,0.041089584007492165
29.78270799999882,29.904138999998395,0.12143099999957485,core 4 cpu_frequency,0.04784539260283248
29.904138999998395,30.149036999999225,0.2448980000008305,core 4 cpu_frequency,0.09649299567432722
30.149036999999225,71.05699999999706,40.907962999997835,core 4 cpu_idle,0.6092218389774677
0.0,9.351279999998951,9.351279999998951,core 5 cpu_idle start,0.13926393739998438
9.351279999998951,13.902051999997639,4.5507719999986875,core 5 cpu_idle,0.06777237200998046
13.902051999997639,14.192579999998998,0.29052800000135903,core 5 cpu_frequency,0.11447180886453547
14.192579999998998,26.685343999997713,12.492763999998715,core 5 cpu_idle,0.18604848786998085
26.685343999997713,27.221967999998014,0.5366240000003017,core 5 cpu_frequency,0.21143683211211886
27.221967999998014,29.78271699999823,2.5607490000002144,core 5 cpu_idle,0.03813595448250319
29.78271699999823,29.90414299999611,0.12142599999788217,core 5 cpu_frequency,0.047843422537165545
29.90414299999611,30.650904999998602,0.7467620000024908,core 5 cpu_frequency,0.2942339359069814
30.650904999998602,71.05699999999706,40.40609499999846,core 5 cpu_idle,0.601747769787477
0.0,9.353016999997635,9.353016999997635,core 6 cpu_idle start,0.13928980567246477
